room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,name,last_modified,latitude,longitude,location
15653238,1461,97232387,Entire home/apt,,Kenya,,Mombasa,0,0.0,8,4.0,,250.0,,A stunning holiday home in shanzu.,2017-07-23 04:18:06.414242,-3.962695,39.750157,0101000020E6100000C8EE022505E04340882EA86F99B30FC0
18399257,1461,127472768,Entire home/apt,,Kenya,,Nairobi,0,0.0,8,4.0,,250.0,,Karen Maghreb,2017-07-23 04:18:06.411771,-1.30471,36.706615,0101000020E610000078EE3D5C725A4240003ACC9717E0F4BF
14273546,1461,87034646,Entire home/apt,,Kenya,,Nairobi,0,0.0,5,4.0,,270.0,,Ideal getaway,2017-07-23 04:18:06.401372,-1.220289,36.818088,0101000020E610000002A08A1BB76842405BB22AC24D86F3BF
5224332,1461,27029966,Entire home/apt,,Kenya,,Kilifi,3,4.5,10,4.0,,234.0,,Kiboko Nyumba - Hippo House,2017-07-23 04:18:04.934066,-3.379586,39.979506,0101000020E61000002E1EDE7360FD4340D927806264090BC0
7848223,1461,41355088,Entire home/apt,,Kenya,,Kilifi,0,0.0,10,4.0,,286.0,,Magnificent stylish coast house,2017-07-23 04:18:04.931248,-3.679117,39.864143,0101000020E61000009E08E23C9CEE4340D542C9E4D46E0DC0
11203169,1461,58334970,Entire home/apt,,Kenya,,Nakuru,0,0.0,14,7.0,,300.0,,Sheerdrop : Idyllic country home in Nakuru,2017-07-23 04:18:04.914587,-0.107955,36.018763,0101000020E6100000FBAF73D366024240DE8E705AF0A2BBBF
14449179,1461,65124109,Entire home/apt,,Kenya,,Kilifi,0,0.0,6,3.0,,250.0,,Mazuri Home,2017-07-23 04:18:04.912416,-3.093399,40.15776,0101000020E6100000F94ECC7A3114444034D593F947BF08C0
15245449,1461,96940434,Entire home/apt,,Kenya,,Kwale,0,0.0,6,3.0,,271.0,,Kikoy Beach House,2017-07-23 04:18:04.907570,-4.302752,39.579128,0101000020E61000005419C6DD20CA4340C231CB9E043611C0
6647677,1461,12258060,Entire home/apt,,Kenya,,Kilifi,0,0.0,10,5.0,,253.0,,5 Bedroom 6 Bathroom Villa n. 7,2017-07-23 04:18:04.904700,-3.256872,40.128889,0101000020E610000036E84B6F7F1044409D103AE8120E0AC0
9380755,1461,48667688,Entire home/apt,,Kenya,,Nakuru,8,5.0,6,3.0,,204.0,,Unique bush home in Naivasha,2017-07-23 04:18:04.902482,-0.716666,36.431922,0101000020E61000002236583849374240E0F60489EDEEE6BF
16761531,1461,99370226,Entire home/apt,,Kenya,,Machakos,0,0.0,8,4.0,,250.0,,Patch of heaven,2017-07-23 04:18:04.899927,-1.448074,36.966883,0101000020E6100000790778D2C27B4240A80183A44F2BF7BF
14347133,1461,87901821,Entire home/apt,,Kenya,,Nakuru,7,4.5,10,4.0,,300.0,,Lucita Farm Guest House Two in Naivasha,2017-07-23 04:18:04.892945,-0.766564,36.426474,0101000020E6100000124C35B3963642406A4FC939B187E8BF
4606636,1461,23870029,Entire home/apt,,Kenya,,Mombasa,1,0.0,8,4.0,,270.0,,Waterfront Villa Annchen - 1 row at Mtwapa Creek!,2017-07-23 04:18:04.890740,-3.952094,39.72204,0101000020E6100000B13385CE6BDC43401BBE8575E39D0FC0
10683060,1461,190827,Entire home/apt,,Kenya,,Kisumu,0,0.0,9,4.0,,260.0,,Evergreen Plains Farmhouse,2017-07-23 04:18:04.887737,-0.217088,35.008579,0101000020E61000005837DE1D1981414072512D228AC9CBBF
16005567,1461,71233195,Entire home/apt,,Kenya,,Nakuru,0,0.0,6,3.0,,280.0,,"Uvaini House, Naivasha",2017-07-23 04:18:04.883575,-0.717639,36.431267,0101000020E6100000096CCEC1333742404FB16A10E6F6E6BF
17399583,1461,117618077,Entire home/apt,,Kenya,,Kwale,0,0.0,16,6.0,,218.0,,Serene Villas with a home away from home feeling,2017-07-23 04:18:03.374185,-4.295164,39.583545,0101000020E6100000465F419AB1CA434080D3BB783F2E11C0
2872151,1461,14679720,Entire home/apt,,Kenya,,Nakuru,8,4.5,6,3.0,,220.0,,"Quintessential, Serene Cabin ",2017-07-23 04:18:03.366998,-0.66068,36.316396,0101000020E6100000E84A04AA7F28424087E123624A24E5BF
3825146,1461,10803011,Entire home/apt,,Kenya,,Kwale,6,5.0,4,2.0,,210.0,,Amber Villa Diani,2017-07-23 04:18:03.358639,-4.357335,39.558985,0101000020E61000002FFA0AD28CC7434059DDEA39E96D11C0
18970324,1461,132295544,Entire home/apt,,Kenya,,Kilifi,0,0.0,10,4.0,,233.0,,SIMBA WA KALE LUXURY RESORT | CASUARINA BEACH,2017-07-23 04:18:03.355933,-3.248067,40.123946,0101000020E6100000293C6876DD0F444012BC218D0AFC09C0
13048107,1461,62878820,Entire home/apt,,Kenya,,Nairobi,0,0.0,6,3.0,,230.0,,Farm Vacation House in Kiambu,2017-07-23 04:18:03.353815,-1.191403,36.897532,0101000020E6100000868E1D54E27242405BB39597FC0FF3BF
17653104,1461,78247147,Entire home/apt,,Kenya,,Kirinyaga,0,0.0,6,2.0,,290.0,,Chalet Montane,2017-07-23 04:18:03.343250,-0.381304,37.311545,0101000020E6100000BD1DE1B4E0A74240FE5F75E44867D8BF
5751438,1461,29838370,Entire home/apt,,Kenya,,Kwale,4,5.0,16,6.0,,250.0,,"Fair Haven Resort, Diani",2017-07-23 04:18:03.339824,-4.273898,39.593125,0101000020E610000052B81E85EBCB43405DC2A1B7781811C0
17603557,1461,10256534,Entire home/apt,,Kenya,,Kilifi,0,0.0,10,4.0,,250.0,,The Makuti Hoose,2017-07-23 04:18:03.336005,-3.78981,39.835637,0101000020E6100000ED293927F6EA43401A6EC0E787510EC0
3002681,1461,1461392,Entire home/apt,,Kenya,,Nairobi,5,4.5,8,4.0,,280.0,,"Amazing House, Karen",2017-07-23 04:18:01.853326,-1.325814,36.724685,0101000020E61000006D73637AC25C42405B43A9BD8836F5BF
11129526,1461,57837202,Entire home/apt,,Kenya,,Kwale,0,0.0,7,4.0,,260.0,,Swahili House - Main House,2017-07-23 04:18:01.850309,-4.238109,39.601629,0101000020E6100000A0A9D72D02CD434076887FD8D2F310C0
17709980,1461,11663349,Entire home/apt,,Kenya,,Lamu,0,0.0,12,6.0,,250.0,,Entire House in downtown Lamu,2017-07-23 04:18:01.844545,-2.268908,40.902367,0101000020E6100000ACFE08C380734440E90FCD3CB92602C0
17782516,1461,120198843,Entire home/apt,,Kenya,,Nairobi,0,0.0,6,3.0,,245.0,,Your Nairobi Home away from Home!!!,2017-07-23 04:18:01.841152,-1.266837,36.877827,0101000020E6100000DD4598A25C704240D5CDC5DFF644F4BF
16030732,1461,92366734,Entire home/apt,,Kenya,,Lamu,3,4.5,13,5.0,,290.0,,Historical house in old Lamu with seaview and pool,2017-07-23 04:18:01.817160,-2.26627,40.899214,0101000020E61000007C0DC17119734440533F6F2A522102C0
4193360,1461,1848144,Entire home/apt,,Kenya,,Kilifi,9,4.5,10,8.0,,260.0,,Coast House - main -5 mins to beach,2017-07-23 04:18:01.812209,-3.364444,39.998272,0101000020E61000009A417C60C7FF434093C9A99D61EA0AC0
19961739,1461,49774650,Entire home/apt,,Kenya,,Kwale,0,0.0,6,3.0,,220.0,,Msitu Diani Beach,2017-07-23 04:18:01.809740,-4.315268,39.574754,0101000020E6100000629F008A91C94340BCE6559DD54211C0
14794850,1461,87901821,Entire home/apt,,Kenya,,Nakuru,3,5.0,6,3.0,,275.0,,Lucita Farm Guest House One in Naivasha,2017-07-23 04:18:01.804511,-0.760975,36.426174,0101000020E6100000E833A0DE8C364240EE5A423EE859E8BF
8763536,1461,45929534,Entire home/apt,,Kenya,,Kilifi,1,0.0,6,3.0,,250.0,,Kilifi -Beautiful ocean front home. Amazing views!,2017-07-23 04:18:00.159123,-3.648453,39.862551,0101000020E6100000E910381268EE4340D8F15F2008300DC0
18061374,1461,71233195,Entire home/apt,,Kenya,,Nyeri,0,0.0,8,4.0,,270.0,,AMBONI LODGE - COLONIAL HOME,2017-07-23 04:18:00.152058,-0.421851,36.94759,0101000020E610000021020EA14A794240BC3B32569BFFDABF
6786386,1461,35530534,Entire home/apt,,Kenya,,Nakuru,7,4.5,8,3.0,,292.0,,Lahai Cottages,2017-07-23 04:18:00.149198,-0.685764,36.333967,0101000020E6100000BC783F6EBF2A4240CAC51858C7F1E5BF
19936106,1461,43851715,Entire home/apt,,Kenya,,Nairobi,0,0.0,16,8.0,,250.0,,RUNDA SUITES -UN DIPLOMATIC - (WHOLE HOUSE),2017-07-23 04:18:00.143704,-1.206341,36.804964,0101000020E61000008A3A730F09674240D82E6D382C4DF3BF
18230751,1461,125650468,Entire home/apt,,Kenya,,Nakuru,0,0.0,12,5.0,,250.0,,Bellevue Farm,2017-07-23 04:18:00.141594,-0.690941,36.451332,0101000020E6100000B3D1393FC5394240ACE5CE4C301CE6BF
11804056,1461,62502966,Entire home/apt,,Kenya,,Makueni,0,0.0,4,3.0,,250.0,,"modern, quiet, cool, and accessible",2017-07-23 04:18:00.138604,-2.156267,37.766097,0101000020E610000028486C770FE24240618DB3E9084001C0
15798553,1461,45929534,Entire home/apt,,Kenya,,Kilifi,1,0.0,6,3.0,,250.0,,Kilifi - Beautiful ocean front home amazing views,2017-07-23 04:18:00.108130,-3.647228,39.864666,0101000020E610000048FB1F60ADEE4340A471A8DF852D0DC0
15172748,1461,24962725,Entire home/apt,,Kenya,,Kakamega,0,0.0,12,6.0,,260.0,,Lamanis Haven Kakamega,2017-07-23 04:18:00.087885,0.316092,34.787213,0101000020E610000037FE4465C36441402BBEA1F0D93AD43F
2846199,1461,14556455,Entire home/apt,,Kenya,,Lamu,3,4.5,10,5.0,,286.0,,Waridi House ,2017-07-23 04:18:00.046596,-2.294645,40.912627,0101000020E61000002A3927F6D07444407A7077D66E5B02C0
14118859,1461,85100711,Entire home/apt,,Kenya,,Nakuru,3,4.5,9,5.0,,240.0,,Pinklakeman Tree House,2017-07-23 04:18:00.025364,-0.429636,36.249413,0101000020E61000003F19E3C3EC1F4240DACA4BFE277FDBBF
17143064,1461,115261410,Entire home/apt,,Kenya,,Kajiado,2,0.0,8,4.0,,250.0,,Charming 4 br cottage great views,2017-07-23 04:18:00.000165,-1.463121,36.648217,0101000020E61000000ADB4FC6F8524240FB73D190F168F7BF
7747668,1461,3272962,Entire home/apt,,Kenya,,Kilifi,8,5.0,10,5.0,,258.0,,Stunning Sunny Villa Overlooking Mida Creek,2017-07-23 04:17:58.607287,-3.382294,39.971558,0101000020E6100000661536035CFC4340FCA71B28F00E0BC0
17216527,1461,1720157,Entire home/apt,,Kenya,,Nakuru,0,0.0,6,3.0,,240.0,,Tranquil Three Bedroom Villa,2017-07-23 04:17:58.604514,-0.668144,36.320206,0101000020E6100000D2FD9C82FC2842409198A0866F61E5BF
17657368,1461,78247147,Entire home/apt,,Kenya,,Kirinyaga,0,0.0,6,3.0,,290.0,,Casle Forest Lodge,2017-07-23 04:17:58.602342,-0.383543,37.310121,0101000020E6100000C366800BB2A74240C90567F0F78BD8BF
8986796,1461,46947197,Entire home/apt,,Kenya,,Nyandarua,3,5.0,16,7.0,,260.0,,"En-Korika is...serenity bliss, home",2017-07-23 04:17:58.599260,-0.289576,36.2186,0101000020E6100000EB73B515FB1B42403B376DC66988D2BF
15884146,1461,102958639,Entire home/apt,,Kenya,,Machakos,0,0.0,6,3.0,,250.0,,Kipwa Eco-lodge,2017-07-23 04:17:58.588829,-1.18568,37.420879,0101000020E61000005E49F25CDFB542402A5778978BF8F2BF
6720926,1461,15589756,Entire home/apt,,Kenya,,Kwale,5,5.0,8,5.0,,233.0,,"VILLA MADAGASKAR luxury, pool, cook, house lady",2017-07-23 04:17:58.583516,-4.357358,39.557928,0101000020E6100000E7C2482F6AC743401ADB6B41EF6D11C0
17241002,1461,693093,Entire home/apt,,Kenya,,Kiambu,8,5.0,11,4.0,,300.0,,The Lakehouse Tigoni,2017-07-23 04:17:58.572839,-1.14,36.676327,0101000020E61000006E3315E2915642403D0AD7A3703DF2BF
439585,1461,1928354,Entire home/apt,,Kenya,,Kwale,24,5.0,12,6.0,,206.0,,"Elephants, nature, view, space, pool.",2017-07-23 04:17:58.564122,-4.128101,39.477134,0101000020E6100000A3E716BA12BD4340EF5696E82C8310C0
2338101,1461,906941,Entire home/apt,,Kenya,,Kwale,0,0.0,6,3.0,,180.0,,Lalapanzi (Sleep well here),2017-07-23 04:17:56.173521,-4.264237,39.592274,0101000020E6100000B4226AA2CFCB43409692E524940E11C0
15700459,1461,97232387,Entire home/apt,,Kenya,,Mombasa,0,0.0,8,3.0,,180.0,,A magnificent holiday apartment .,2017-07-23 04:17:56.166357,-4.02026,39.724987,0101000020E61000003883BF5FCCDC4340F8AA9509BF1410C0
17414544,1461,117765929,Entire home/apt,,Kenya,,Nairobi,0,0.0,6,3.0,,200.0,,"Stunning, very large 3 bedroom all en suite flat",2017-07-23 04:17:56.158384,-1.290817,36.765035,0101000020E6100000CEA5B8AAEC614240EEEE01BA2FA7F4BF
15865277,1461,49252113,Entire home/apt,,Kenya,,Kwale,0,0.0,8,4.0,,200.0,,Lira Apartment,2017-07-23 04:17:56.153063,-4.270637,39.592304,0101000020E61000001EA5129ED0CB4340A759A0DD211511C0
12558719,1461,68044363,Entire home/apt,,Kenya,,Mombasa,1,0.0,8,4.0,,200.0,,EXECUTIVE 4 BR APARTMENT,2017-07-23 04:17:56.150883,-3.966338,39.747819,0101000020E6100000E9297288B8DF43406F0ED76A0FBB0FC0
2377288,1461,5356456,Entire home/apt,,Kenya,,Nairobi,3,4.5,4,2.0,,182.0,,Gorgeous Westlands 2bdrm flat,2017-07-23 04:17:56.143520,-1.263409,36.799791,0101000020E61000004C512E8D5F664240938D075BEC36F4BF
15577744,1461,97355619,Entire home/apt,,Kenya,,Mombasa,0,0.0,10,4.0,,200.0,,Beautiful 4BD Apartment Nyali Lane.,2017-07-23 04:17:56.139097,-4.023894,39.721993,0101000020E6100000707841446ADC4340524832AB771810C0
19854702,1461,136353557,Entire home/apt,,Kenya,,Nairobi,0,0.0,4,3.0,,200.0,,Furnished 3 beds Apartments to Let Kileleshwa,2017-07-23 04:17:56.133558,-1.278655,36.795306,0101000020E610000002284696CC654240BEDEFDF15E75F4BF
12438225,1461,66896609,Entire home/apt,,Kenya,,Kajiado,0,0.0,6,3.0,,200.0,,Oltalet Cottages,2017-07-23 04:17:54.895683,-1.497253,36.624552,0101000020E61000006153E751F14F4240FD67CD8FBFF4F7BF
12141302,1461,65178783,Entire home/apt,,Kenya,,Nairobi,0,0.0,4,2.0,,185.0,,Serenity at Serene Valley,2017-07-23 04:17:54.890790,-1.3056,36.817334,0101000020E610000056F487669E68424088855AD3BCE3F4BF
10429805,1461,53720037,Entire home/apt,,Kenya,,Kilifi,0,0.0,7,3.0,,185.0,,VILLA MODERNA  DI DESIGN,2017-07-23 04:17:54.880475,-3.255626,40.127353,0101000020E61000001406651A4D104440F10EF0A4850B0AC0
8755894,1461,45799983,Entire home/apt,,Kenya,,Kilifi,0,0.0,4,2.0,,186.0,,Paradiso in Africa,2017-07-23 04:17:54.872982,-3.222042,40.118136,0101000020E6100000793D98141F0F44401CB5C2F4BDC609C0
9640403,1461,49252113,Entire home/apt,,Kenya,,Kwale,0,0.0,8,4.0,,200.0,,La Grace Villa,2017-07-23 04:17:54.868188,-4.259819,39.594136,0101000020E610000029B000A60CCC43408884EFFD0D0A11C0
14099683,1461,83682281,Entire home/apt,,Kenya,,Kilifi,0,0.0,3,2.0,,200.0,,"Maison Müge, das romantische Bijou für Ihre Ferien",2017-07-23 04:17:54.865830,-3.594859,39.883524,0101000020E6100000959D7E5017F14340A1D9756F45C20CC0
9891020,1461,12595969,Entire home/apt,,Kenya,,Nairobi,0,0.0,4,4.0,,185.0,,3 bedroom + sq apartment,2017-07-23 04:17:54.862156,-1.292052,36.762334,0101000020E61000007F50172994614240C8B3CBB73EACF4BF
9484282,1461,6536577,Entire home/apt,,Kenya,,Kwale,0,0.0,6,3.0,,200.0,,Garden Villa,2017-07-23 04:17:54.859278,-4.279944,39.589304,0101000020E610000074B33F506ECB434080D8D2A3A91E11C0
9551270,1461,46987307,Entire home/apt,,Kenya,,Mombasa,3,3.5,10,5.0,,200.0,,Nyali Suite ~ A Royal Holiday Home,2017-07-23 04:17:54.856614,-4.047533,39.69845,0101000020E610000013F241CF66D943404EECA17DAC3010C0
3536238,1461,10695317,Entire home/apt,,Kenya,,Kwale,0,0.0,6,3.0,,200.0,,Beach Cottage,2017-07-23 04:17:53.123015,-4.284978,39.564861,0101000020E610000097E4805D4DC843406551D845D12311C0
16305532,1461,49252113,Entire home/apt,,Kenya,,Kwale,0,0.0,4,2.0,,200.0,,Sakura Villa,2017-07-23 04:17:53.120263,-4.332158,39.5631,0101000020E610000055302AA913C84340486B0C3A215411C0
18984678,1461,63452661,Entire home/apt,,Kenya,,Kilifi,0,0.0,6,3.0,,200.0,,3 Bedroom Private Home For Rent,2017-07-23 04:17:53.116283,-3.170525,40.109603,0101000020E610000091459A78070E4440053411363C5D09C0
16994361,1461,113835984,Entire home/apt,,Kenya,,Kilifi,0,0.0,8,4.0,,200.0,,"Charming Mansion in Malindi, Kenya",2017-07-23 04:17:53.109953,-3.218761,40.116055,0101000020E6100000C6C4E6E3DA0E44403F1F65C405C009C0
16523675,1461,43718581,Entire home/apt,,Kenya,,Nairobi,0,0.0,6,2.0,,200.0,,Trendy Upperhill Apartment,2017-07-23 04:17:53.103153,-1.305948,36.81938,0101000020E61000008D7F9F71E1684240FD6CE4BA29E5F4BF
4434930,1461,22874333,Entire home/apt,,Kenya,,Nakuru,1,0.0,13,6.0,,200.0,,MAMA'S HOUSE NAKURU,2017-07-23 04:17:53.095844,-0.271929,36.082721,0101000020E6100000A1D80A9A960A4240FE5F75E44867D1BF
12929081,1461,70964107,Entire home/apt,,Kenya,,Kwale,0,0.0,10,4.0,,200.0,,Beehive Cottages - Forager Cottage,2017-07-23 04:17:53.092925,-4.240189,39.599898,0101000020E6100000C9772975C9CC43408F6FEF1AF4F510C0
17398513,1461,49252113,Entire home/apt,,Kenya,,Kwale,0,0.0,8,4.0,,200.0,,La Maria,2017-07-23 04:17:53.085334,-4.258259,39.594711,0101000020E610000025C9737D1FCC434035971B0C750811C0
18091842,1461,124598668,Entire home/apt,,Kenya,,Mombasa,0,0.0,2,2.0,,200.0,,Cosy Coast apartment,2017-07-23 04:17:51.494232,-4.057065,39.685183,0101000020E610000039639813B4D7434026FC523F6F3A10C0
15153896,1461,25705727,Entire home/apt,,Kenya,,Lamu,4,5.0,7,4.0,,182.0,,Nyota House,2017-07-23 04:17:51.473147,-2.266567,40.900844,0101000020E61000001F662FDB4E734440EC8A19E1ED2102C0
12378392,1461,66896609,Entire home/apt,,Kenya,,Kajiado,0,0.0,6,3.0,,190.0,,Oloika Cottage,2017-07-23 04:17:51.470623,-1.498057,36.623009,0101000020E61000008D0E48C2BE4F4240B3B3E89D0AF8F7BF
6319300,1461,3712690,Entire home/apt,,Kenya,,Nairobi,0,0.0,6,3.0,,200.0,,Beautiful Spring Valley home,2017-07-23 04:17:51.467866,-1.245584,36.78123,0101000020E6100000B9533A58FF634240DCBB067DE9EDF3BF
16802041,1461,111704467,Entire home/apt,,Kenya,,Kilifi,0,0.0,4,2.0,,186.0,,charming apartment on the lovely beach of Watamu,2017-07-23 04:17:51.465523,-3.352842,40.018788,0101000020E610000054C72AA567024440EA3D95D39ED20AC0
15862000,1461,57089382,Entire home/apt,,Kenya,,Kilifi,0,0.0,10,4.0,,200.0,,Amazing BeachfrontVillas in Mambrui,2017-07-23 04:17:51.463038,-3.11693,40.150227,0101000020E6100000F4FC69A33A134440C85EEFFE78EF08C0
15826101,1461,102465283,Entire home/apt,,Kenya,,Kilifi,0,0.0,8,3.0,,200.0,,Breath-taking 3 bedroom Golf Course Villa,2017-07-23 04:17:51.458008,-3.799773,39.794227,0101000020E6100000D34CF73AA9E543405CCAF962EF650EC0
19754929,1461,125358129,Entire home/apt,,Kenya,,Nairobi,0,0.0,16,8.0,,200.0,,FOURWAYS JUNCTION HOMESTAY,2017-07-23 04:17:51.455575,-1.204367,36.803593,0101000020E6100000B325AB22DC6642402A1BD6541645F3BF
17783926,1461,121454134,Entire home/apt,,Kenya,,Kilifi,0,0.0,12,5.0,,200.0,,'Il palmento' Beach Villa,2017-07-23 04:17:49.997137,-3.093504,40.157295,0101000020E61000008369183E22144440895C70067FBF08C0
17517742,1461,114430536,Entire home/apt,,Kenya,,Kilifi,0,0.0,6,2.0,,200.0,,Breezy beach bungalow,2017-07-23 04:17:49.994364,-3.509896,39.909844,0101000020E61000001D3BA8C475F44340C5E3A25A44140CC0
1104831,1461,6067841,Entire home/apt,,Kenya,,Kisumu,3,4.5,8,4.0,,200.0,,California House Kisumu Kenya      ,2017-07-23 04:17:49.987383,-0.128868,34.741597,0101000020E6100000E6E786A6EC5E4140691EC022BF7EC0BF
17895413,1461,122599324,Entire home/apt,,Kenya,,Nairobi,0,0.0,8,4.0,,200.0,,Aloha Cottage,2017-07-23 04:17:49.985381,-1.285555,36.82426,0101000020E610000053B3075A816942403659A31EA291F4BF
16905824,1461,104489301,Entire home/apt,,Kenya,,Kilifi,0,0.0,8,4.0,,190.0,,"Van Vliet Villa, 4 bedroom at Vipingo Ridge",2017-07-23 04:17:49.982854,-3.796654,39.792045,0101000020E6100000ECFA05BB61E5434018D2E1218C5F0EC0
17263837,1461,114000094,Entire home/apt,,Kenya,,Machakos,0,0.0,7,3.0,,200.0,,Athi River Getaway - Unit 1,2017-07-23 04:17:49.980981,-1.447785,37.044023,0101000020E6100000CBA2B08BA2854240D23AAA9A202AF7BF
18086763,1461,4363207,Entire home/apt,,Kenya,,Kilifi,0,0.0,6,3.0,,190.0,,Karabisha on Vipingo Ridge,2017-07-23 04:17:49.978923,-3.794197,39.796862,0101000020E61000006BB6F292FFE5434087A6ECF4835A0EC0
5644536,1461,29255132,Entire home/apt,,Kenya,,Kilifi,1,0.0,10,4.0,,195.0,,"Samundra, Watamu, Kenya",2017-07-23 04:17:49.976430,-3.379042,39.97404,0101000020E6100000787FBC57ADFC4340C47B0E2C47080BC0
13847110,1461,79717921,Entire home/apt,,Kenya,,Lamu,0,0.0,2,1.0,,200.0,,BAREFOOT BEACH BANDAS - QUIET SIDE OF LAMU ISLAND,2017-07-23 04:17:49.974024,-2.322,40.814872,0101000020E61000008B36C7B94D684440FA7E6ABC749302C0
12840563,1461,11746774,Entire home/apt,,Kenya,,Kajiado,2,0.0,8,4.0,,200.0,,Sidai House,2017-07-23 04:17:49.971342,-1.561333,36.687494,0101000020E61000001E19ABCDFF5742402BA6D24F38FBF8BF
14681769,1461,91277115,Entire home/apt,,Kenya,,Laikipia,10,5.0,8,5.0,,200.0,,Mount Kenya Wildlife Estate House #56,2017-07-23 04:17:49.968826,0.066554,36.969835,0101000020E610000012C2A38D237C424000016BD5AE09B13F
6857350,1461,35935921,Entire home/apt,,Kenya,,Nakuru,0,0.0,14,5.0,,185.0,,Serene Deluxe Villa,2017-07-23 04:17:49.964176,-0.273236,36.075071,0101000020E610000063F030ED9B09424033C005D9B27CD1BF
15515848,1461,89703870,Entire home/apt,,Kenya,,Kwale,1,0.0,10,3.0,,190.0,,Stylish Villa II  only 200 mt to white sand beach,2017-07-23 04:17:49.962077,-4.36444,39.556475,0101000020E61000005305A3923AC74340BE6A65C22F7511C0
2170619,1461,2915315,Entire home/apt,,Kenya,,Kilifi,5,5.0,12,6.0,,182.0,,Maweni House - Kilifi,2017-07-23 04:17:47.647529,-3.552744,39.901577,0101000020E6100000B4E908E066F34340577BD80B056C0CC0
17002308,1461,113948919,Entire home/apt,,Kenya,,Machakos,1,0.0,6,3.0,,200.0,,Koppie House,2017-07-23 04:17:47.645416,-1.505197,37.133494,0101000020E61000002A1BD65416914240D49810734915F8BF
5666989,1461,29379223,Entire home/apt,,Kenya,,Laikipia,6,5.0,10,5.0,,200.0,,Farm stay in foothills of Mt Kenya,2017-07-23 04:17:47.642973,0.109137,37.191566,0101000020E61000004583143C85984240DD96C80567F0BB3F
19262811,1461,7426475,Entire home/apt,,Kenya,,Nairobi,0,0.0,8,4.0,,195.0,,"Magnifique maison avec piscine, calme, securisée",2017-07-23 04:17:47.640513,-1.224881,36.812226,0101000020E6100000FF7A8505F767424051DEC7D11C99F3BF
11900976,1461,55935581,Entire home/apt,,Kenya,,Kilifi,0,0.0,16,5.0,,198.0,,CHRIS HOUSE,2017-07-23 04:17:47.630501,-3.341234,40.034887,0101000020E61000001C075E2D77044440204432E4D8BA0AC0
19136591,1461,99507958,Entire home/apt,,Kenya,,Meru,0,0.0,11,6.0,,200.0,,J.D. VILLA,2017-07-23 04:17:47.621820,0.075347,37.649359,0101000020E61000007F2E1A321ED34240CC09DAE4F049B33F
14889411,1461,34355782,Entire home/apt,,Kenya,,Kilifi,5,4.5,8,4.0,,190.0,,The Palm House-Beach Front,2017-07-23 04:17:47.607798,-3.219758,40.117102,0101000020E6100000EA25C632FD0E44406346787B10C209C0
13120172,1461,72996648,Entire home/apt,,Kenya,,Nakuru,12,5.0,8,4.0,,200.0,,Leleshwa House,2017-07-23 04:17:47.602851,-0.668287,36.309473,0101000020E61000005CFFAECF9C27424045F12A6B9B62E5BF
10689802,1461,54314219,Entire home/apt,,Kenya,,Laikipia,46,5.0,9,4.0,,195.0,,LUXURY HOME ON WILDLIFE CONSERVANCY,2017-07-23 04:17:47.597457,0.021706,37.067152,0101000020E610000035EECD6F98884240FF058200193A963F
1684694,1461,6524068,Entire home/apt,,Kenya,,Kwale,0,0.0,4,2.0,,143.0,,Gatehouse at Watano Beach House,2017-07-23 04:17:46.226655,-4.316267,39.56793,0101000020E6100000693524EEB1C843405437177FDB4311C0
2938105,1461,15002631,Entire home/apt,,Kenya,,Kwale,0,0.0,6,3.0,,148.0,,Taj Riviera House in Diani Beach,2017-07-23 04:17:46.219968,-4.266839,39.593879,0101000020E6100000FE63213A04CC43407B30293E3E1111C0
13969766,1461,80452610,Entire home/apt,,Kenya,,Nairobi,0,0.0,6,4.0,,150.0,,Amazing 4 bed all ensuite penthouse,2017-07-23 04:17:44.653725,-1.268063,36.79681,0101000020E61000001990BDDEFD6542404948A46DFC49F4BF
16067343,1461,99671438,Entire home/apt,,Kenya,,Kwale,0,0.0,6,2.0,,150.0,,Nearby diani apartment,2017-07-23 04:17:44.651565,-4.288228,39.584912,0101000020E6100000DC847B65DECA43407C2AA73D252711C0
15770062,1461,88756846,Entire home/apt,,Kenya,,Mombasa,0,0.0,4,2.0,,150.0,,Waite n Sea luxury 2 BDR apartments,2017-07-23 04:17:44.639742,-3.997617,39.728693,0101000020E61000007DE9EDCF45DD43401478279F1EFB0FC0
13669464,1461,77710929,Entire home/apt,,Kenya,,Kilifi,0,0.0,7,0.0,,147.0,,HAPPY HOUSES.....3  BEDROOM,2017-07-23 04:17:44.637022,-3.261146,40.125293,0101000020E610000078B5DC990910444088D9CBB6D3160AC0
17401045,1461,117630665,Entire home/apt,,Kenya,,Mombasa,0,0.0,3,3.0,,150.0,,Elegant 3 bedroom apartment,2017-07-23 04:17:44.632815,-4.020688,39.723285,0101000020E6100000FB57569A94DC4340B8AD2D3C2F1510C0
15839300,1461,97355619,Entire home/apt,,Kenya,,Mombasa,0,0.0,6,3.0,,155.0,,Fabulous 3BD Sea View Apartment.,2017-07-23 04:17:44.630254,-3.985948,39.736246,0101000020E6100000C9E7154F3DDE4340EF737CB438E30FC0
